frontUserName,content,memberLevel,star,itemId,cup,color
Z****.,88元三件，买了三件，一件30块钱都不到，还包邮。下午下单，第二天早上就到了，超级快。东西一般,2,5,1193005,S,黑色
y****9,趁着优惠价买了两件，结果尺码小了，只好送人了，料子很舒服，冬天的时候穿着一点都不冰冷,2,5,1193005,M,肤色
A****e,第二次购买了，很舒服，没有任何舒服感,3,5,1193005,M,肤色
1****2,买了两件，黑色和米色，适合不同颜色的衣服搭配，内胆可以拆下来洗，延长使用寿命。👍,3,5,1193005,M,黑色
1****2,买了两件，黑色和米色，适合不同颜色的衣服搭配，内胆可以拆下来洗，延长使用寿命。👍,3,5,1193005,M,肤色
木****,穿起来很舒服，只能作为背心穿，达不到内衣的标准,3,4,1193005,M,肤色
陈****,胸部海绵小了点,3,5,1193005,M,肤色
W****R,舒服，不过好像罩杯有点小…,4,5,1193005,M,黑色
****,很舒服,2,5,1193005,M,黑色
****,很舒服,2,5,1193005,M,肤色
周****,穿起来可舒服了,2,5,1193005,S,肤色
1****1,,5,5,1193005,S,肤色
m****1,哈哈哈哈哈哈哈好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好哈哈哈哈哈哈哈好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好哈哈哈哈哈哈哈好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,2,5,1193005,M,黑色
p****1,手感柔软，做工精致，店庆活动发货超快，连内衣都移师严选，我的生活被严选全面攻占啦,4,5,1193005,M,肤色
余****,,5,5,1193005,M,肤色
1****8,,3,5,1193005,S,肤色
s****a,买了s 和m两个   都可以  胸围81   m有点宽松   穿上去完全没有束缚感   解放女性必备神器,5,5,1193005,S,肤色
陌****走,刚开始拿到超好穿 马上又买了一个 可是穿时间长才发现下边会卷边嘞的肉疼 用卷上去 不推荐,5,5,1193005,L,肤色
v****洋,夏天穿特别舒服，贴身又不会有勒痕，这次特别买大一码试一试，想必会更加舒服,3,5,1193005,M,肤色
1****5,为什么不能生产内杯全棉的？,6,4,1193005,L,肤色
y****r,第二次买了，非常舒服，从此摆脱束缚了！必须回购,3,5,1193005,L,黑色
幸****鹅,很舒服！没什么束缚感,4,5,1193005,M,黑色
l****5,弹性非常大，舒适，就是里面的垫子会移位，😂,5,5,1193005,S,肤色
1****0,l东西还是很好的，不错嗯，就是买小了我问客服客服让我参照图片上的尺码所以买小了希望以后客服给参考的尺寸,4,5,1193005,L,黑色
j****3,感觉一般，弹性很大，兜不住，,4,3,1193005,M,肤色
1****6,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,4,5,1193005,M,黑色
1****9,垫子抽出来就忘了左右，正好活动再买一个。还是看不出来，客服也说没区别。以后还是不抽出来洗了或者好好做个记号,2,5,1193005,L,黑色
w****4,买了两件，黑色和米色，都很舒服，两件都有独立的包装，大家快来囤货吧！,1,5,1193005,M,黑色
z****7,内衣穿着舒服！运动穿好！好评！此款宝贝已经收到了，感觉很不错哦，用后还会再来追加评价的，先好评啦！已经买过几次了！用的不错又来买了！希望这款产品一直这么好用！保证正品！让我放心购买！也希望店家多做活动！多多优惠！我还会再来买的！好评哦！,4,5,1193005,S,黑色
丫****,妹妹推荐给我的，试穿了，零束缚。,2,5,1193005,M,肤色
尹****灵,大爱网易严选，品质有保障，买过的东西都很不错。这个内衣关注很久了，终于下手买了。质量款式都不错。,5,5,1193005,S,肤色
P****s,搞活动买了三件，在家穿这个舒服，给妈妈买的最大号，妈妈说稍微有点紧，希望穿穿能好点,1,5,1193005,S,肤色
t****n,很舒服 本来没抢到黑色s 就买了黑色m 以为会很大 其实也还好 穿的舒服,2,5,1193005,S,肤色
王****,好用的时候就别说了嗯(⊙_⊙)(⊙_⊙)(⊙_⊙)(⊙_⊙)(⊙_⊙)(⊙_⊙)(⊙_⊙)(⊙_⊙)(⊙_⊙),5,5,1193005,M,黑色
y****2,这个看评价挺好，的确是不错，质量很好，穿着舒适，就是码小些，而且不聚拢，由于内衣不能退货，只能闲置一边了，这个是近期严选唯一失败的一次购物。,3,5,1193005,L,肤色
1****3,宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,3,5,1193005,L,肤色
c****j,真的好柔软的手感哦！！没试穿，不知道效果会不会挺括，但是摸起来真的超舒服，先赞一个吧～,4,4,1193005,S,肤色
g****8,非常自由，穿上后再不喜欢有钢圈了，只是胸垫每次洗完都需要重新调整，如果是固定的更好,3,4,1193005,M,黑色
o****6,还没穿！,2,5,1193005,M,黑色
致****9,触感细腻柔软，非常好！还要再买两个。,6,5,1193005,M,黑色
斗****蜥,不怎么样。穿的是挺舒服的，不过穿穿就起球了。也没什么型。,4,5,1193005,M,肤色
丝****鼻,无限回顾很多回了 身边同事安利了一圈 反馈极佳,5,5,1193005,M,肤色
m****3,不错，但不是棉质的。,2,5,1193005,M,肤色
z****7,容易破,4,4,1193005,S,黑色
张****,好像号码选小了,4,5,1193005,M,黑色
虾****,这款买了n次了，但是这次买的m号跟上次的不同。里头的海绵垫大了很多，但是外层规格和之前一样。导致加上海绵的时候，直接是突出来的，穿的时候更尴尬了，要一直调整。不知道是人为错误还是新的设计不合理。而且内衣买了还不能退，只能认栽了,3,1,1193005,L,黑色
1****7,尺码选得不太合适，暂且搁置吧,2,5,1193005,L,肤色
致****9,好,6,5,1193005,M,肤色
1****2,太紧了,1,4,1193005,S,肤色
1****1,里面的棉垫洗了掉出来有点失望,5,5,1193005,M,黑色
1****1,很好，很舒服，贴身不勒，就是。。。。。比较适合胸小的😂😂😂 朋友也很喜欢，当即要我帮她买,6,5,1193005,M,黑色
1****0,不太适合秋冬天，有点扎、有点紧。我平时75A的，这个小码都紧了。,5,3,1193005,S,黑色
E****h,里面胸垫偏小，多洗几次后就有些变形了，整体一般,5,3,1193005,M,黑色
快****遥,只有两个字:舒服,4,5,1193005,M,肤色
旎****,穿着真的好舒服啊，到时候再买一件黑色，平常穿75B的内衣，中码挺好，给大家一个参考,4,5,1193005,M,肤色
凝****雪,未及时评价，默认好评,4,2,1193005,S,肤色
g****a,整个胸衣的用料轻薄，下围部分宽度弹性也够。但和想象中不一样，海绵是插片式的，没有固定位置，不知是否容易移位，希望能出更多的款式。,4,5,1193005,M,肤色
1****5,质量不好，很不好,2,5,1193005,L,黑色
1****5,穿得舒服，不过洗的次数多了，里面的胸垫有点变形,2,4,1193005,S,黑色
1****2,感觉胸围有点儿上卷，会勒。胸垫如果固定不移位就好了,5,5,1193005,L,肤色
1****1,面料超级舒适柔软，建议被罩能以内衣的形式生产并固定,2,5,1193005,M,肤色
l****2,材质穿上去舒服，但是背上不紧实的那就是灾难,6,5,1193005,M,肤色
1****5,穿得舒服，不过洗的次数多了，里面的胸垫有点变形,2,4,1193005,S,肤色
1****4,最大号还是有点小,3,5,1193005,L,肤色
1****1,很好，穿着很舒服，本来是帮朋友买三件，结果点错了只买到两件,6,5,1193005,M,黑色
₁****₃,质感不错 但是洗的时候里边的海绵会脱落出来,4,5,1193005,L,黑色
Y****U,good,4,5,1193005,M,肤色
给****点,怎么说的穿身上像没穿一样，海绵是2边可以走动的，,2,4,1193005,M,肤色
1****0,不太适合秋冬季节，有点扎皮肤，有点紧,5,5,1193005,S,肤色
1****7,带子有些细,5,5,1193005,M,黑色
C****7,非常棒。严选不错的,4,5,1193005,S,肤色
,肉色比黑色松一点,4,5,1193005,S,肤色
l****1,,5,5,1193005,S,黑色
1****7,这个太稳了，我还来囤货。年纪大了，内衣只求舒适。,5,5,1193005,M,肤色
捷****,还是那么舒适   码子很好,4,5,1193005,M,肤色
1****5,还可以吧 里面就是个海绵,3,3,1193005,L,肤色
F****r,挺好看！穿一下，还可以！物流真给力！,3,5,1193005,M,肤色
1****3,穿着舒服，不错,3,5,1193005,M,肤色
1****7,带子有些窄,5,4,1193005,M,肤色
巧****,普通抹胸，不能代替内衣,3,5,1193005,S,黑色
R****t,优惠券呢,4,5,1193005,S,肤色
m****7,bra感觉很舒服啊 买的S感觉有点小 再买个M试试 但是摸起来很舒服,3,5,1193005,S,肤色
1****1,收到，上身效果一般，质量可以,4,5,1193005,L,黑色
J****e,一洗海绵会跑出来,2,3,1193005,S,肤色
约****,系统默认好评,5,5,1193005,M,肤色
m****6,一般，现在已经不用了,5,4,1193005,S,肤色
潘****拉,特别舒服，内衣再也不会窜来窜去，怎么东都不怕,2,5,1193005,L,肤色
c****g,买了俩 夏天很舒服！好评,3,5,1193005,M,黑色
1****5,一般吧,3,3,1193005,M,肤色
东****华,质量很好，是棉的，穿在身上很舒服，肩带是可以调节的，弹性也很大，很满意,1,5,1193005,S,肤色
王****,非常好穿，162，55穿S居然一点也不勒，好吧我是飞机场，准备搞活动再买两件,5,5,1193005,S,肤色
1****6,整个产品介绍页面都是以内衣内裤搭配来宣传，实际只是卖内衣，我第一次用网易严选，看评价还行就没细看下单了，涉嫌虚假宣传；产品尺码严重偏小，导致根本没法穿，给别人小孩了；质量一般。此次购物导致我对网易严选的信用严重怀疑了,2,1,1193005,M,肤色
h****u,感觉不好穿，穿了一两次就放着了,4,5,1193005,S,黑色
1****6,拆开味道有些大，试穿倒是很舒服，希望洗洗没味道吧,4,5,1193005,M,肤色
m****1,很松，不喜欢,6,1,1193005,M,肤色
1****1,"穿着挺方便的，但是质量不好，里面的海绵垫烂了，海绵和外面粘着的布完全分离了。
评论不能晒图，没有晒图的选项。",3,1,1193005,M,肤色
乐****T,亲肤 好评  就是容易变形,3,5,1193005,S,黑色
1****5,未及时评价，默认好评,4,2,1193005,L,黑色
＂****有,,4,5,1193005,M,肤色
m****1,特别喜欢，很舒服，真的是超级舒服，如果真要说一点遗憾的话，就是下边的绷带有一点问题。,4,5,1193005,S,肤色
s****a,一直在回购，很好穿，就是有时候很容易移位。,3,5,1193005,S,黑色
1****8,很舒服 严选的产品 杠杠的,4,5,1193005,S,肤色
x****o,起球球,5,3,1193005,S,肤色
L****a,手感非常舒适，同学推荐的，穿了非常舒服，我也买来试试，正好有特价，买两件试试，好的话会继续回购,4,5,1193005,M,肤色
p****y,"晒单详情
经常网购,总有大量的包裹收,感觉写评语花掉了我大量的时间和精力!所以在一段时间里,我总是我又总是觉得好像不去评价或者随便写写!但是,有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话,给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬!首先,宝贝是性价比很高的,我每次都会先试用再评价的,虽然宝贝不一定是最好的,但在同等的价位里面绝对是表现最棒的。",3,5,1193005,S,肤色
l****5,很舒服，穿半年没弹力后面松了，扔了。,6,5,1193005,M,肤色
1****8,没什么形  只能家居穿,4,4,1193005,M,肤色
陈****,松懈 不好穿,4,3,1193005,M,黑色
s****a,看上去比想象的小，因为买前看照片有点是抹胸的感觉，结果就是一个bra，手感还是不错的，表面和内衬都很柔软,3,4,1193005,M,黑色
叶****,严选的包装都很好，不管什么东西，都包装的高大上，内衣试穿了，很柔软，很舒服，有活动打算再回购,3,5,1193005,M,黑色
J****e,超喜欢这个，两种颜色一样买了一个，穿了之后就不喜欢穿其他内衣了，昨天准备再买几个时，发现已经下架了，后悔多买点，这么舒适的宝贝希望能在出货啊,5,5,1193005,S,肤色
莉****,是比较舒服，可是垫上厚下薄不服贴,2,5,1193005,S,肤色
栗****,很好，就是最下围的松紧太紧了，我撑在衣架上撑了一周。,4,5,1193005,M,肤色
p****y,"晒单详情
经常网购,总有大量的包裹收,感觉写评语花掉了我大量的时间和精力!所以在一段时间里,我总是我又总是觉得好像不去评价或者随便写写!但是,有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话,给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬!首先,宝贝是性价比很高的,我每次都会先试用再评价的,虽然宝贝不一定是最好的,但在同等的价位里面绝对是表现最棒的。",3,5,1193005,S,黑色
张****粹,手感包装都可以，但是按照上面推荐的尺码还是偏小了些。下次回购需要选大一码的。,3,5,1193005,M,肤色
刚****好,喜欢,3,5,1193005,L,黑色
s****a,一直在回购，很好穿，就是有时候很容易移位。,3,5,1193005,S,肤色
1****7,千万别买！不舒服！一分价钱一分货！,2,1,1193005,M,肤色
1****6,手感舒服码数刚好非常满意,4,5,1193005,M,黑色
J****a,太松了，不爱穿,6,3,1193005,S,肤色
1****7,还行，适合小胸，退货了,3,5,1193005,L,肤色
勤****,移动位置,4,5,1193005,M,肤色
1****2,内衣不好穿，海绵怪怪的。之前买的首饰没带几次就氧化变黑不能戴了，客服说只能给二十块代金券。之前买的人字拖走半小时磨出一个血泡。我不明白严选的品质体现在哪？再也不会来了，评论完就卸载。,3,1,1193005,M,肤色
1****1,味道刺鼻,3,5,1193005,L,肤色
X****G,不服贴 下部会翘起来,4,1,1193005,S,肤色
y****g,老娘胸太大了。放不进去,5,5,1193005,L,黑色
烟****帅,回购，一直很舒服,4,5,1193005,S,黑色
1****6,还可以，舒服，第一次穿这种运动内衣，就是穿了以后变成平胸妹，但这可能不是内衣的问题,4,5,1193005,S,黑色
楓****,产品不错。手感很好。,4,5,1193005,M,肤色
k****8,未及时评价，默认好评,2,1,1193005,M,黑色
s****9,有点软塌，料子跟天鹅绒袜差不多，容易导致勾丝。,5,5,1193005,M,肤色
k****s,不好穿,5,5,1193005,M,肤色
x****9,这个穿起来很舒服，但是里面的海绵没固定，好滑。,3,5,1193005,L,黑色
l****7,都不知搁哪儿了,2,5,1193005,M,肤色
火****车,有点味道,2,4,1193005,M,肤色
华****萍,收到后试穿感觉面料柔软，穿着很舒服，还自如。总之就是好，等活动时再买。,2,5,1193005,L,肤色
小****喵,亲肤，舒适。唯一一点不足就是里面的垫子是活动的。,3,5,1193005,S,肤色
懒****猪,内衬很硬，穿上很容易不服帖翘边角，很丑,2,1,1193005,S,肤色
x****9,内衣穿起来很舒服，要是里面的衬是固定的就好了。,3,5,1193005,L,肤色
1****6,后悔39时没买,4,5,1193005,M,肤色
1****2,感觉还不错，插垫是有点不牢，不过穿上以后没有乱跑。料子很薄，插垫比较好调整位置吧。总体来说蛮舒服的，穿衣服也没有下垂，挺好的。,5,5,1193005,L,肤色
m****k,总体还行，就是洗洗里面的胸垫容易掉出来,5,5,1193005,S,肤色
静****,质量不太满意，材质一般，里面的垫会跑,5,3,1193005,M,肤色
